"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25"
"10/04/2000","30","PM10","Kalispell Flathead Electric","30-029-0047","AQS","16","23","30","."
"10/05/2000","23","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","9","23","21","."
"10/06/2000","59","PM2.5","","30-029-0039","AQS","14","27","39","59"
"10/07/2000","32","PM10","","30-029-0039","AQS","11","26","32","."
"10/08/2000","34","PM10","","30-029-0039","AQS","13","21","34","."
"10/09/2000","73","PM2.5","","30-029-0039","AQS","24","22","46","73"
"10/10/2000","43","PM10","Kalispell Flathead Electric","30-029-0047","AQS","20","30","43","."
"10/11/2000","39","PM10","Kalispell Flathead Electric","30-029-0047","AQS","15","33","39","."
"10/12/2000","59","PM2.5","","30-029-0039","AQS","16","36","34","59"
"10/13/2000","19","PM10","","30-029-0039","AQS","14","17","19","."
"10/14/2000","14","PM10","","30-029-0039","AQS","13","7","14","."
"10/15/2000","40","PM2.5","","30-029-0039","AQS","17","25","15","40"
"10/16/2000","22","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","17","22","19","."
"10/17/2000","27","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","14","27","18","."
"10/18/2000","47","PM2.5","","30-029-0039","AQS","17","30","24","47"
"10/19/2000","32","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","15","32","20","."
"10/20/2000","21","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","17","21","20","."
"10/21/2000","25","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","9","25","9","13"
"10/22/2000","27","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","9","27","14","."
"10/23/2000","22","PM10","","30-029-0039","AQS","14","19","22","."
"10/24/2000","67","PM2.5","","30-029-0039","AQS","16","14","31","67"
"10/25/2000","39","PM10","","30-029-0039","AQS","17","9","39","."
"10/26/2000","36","PM10","Kalispell Flathead Electric","30-029-0047","AQS","20","29","36","."
"10/27/2000","64","PM2.5","","30-029-0039","AQS","22","8","31","64"
"10/28/2000","26","CO","SHOPKO - KALISPELL_100 YARDS WEST OF INTERSECTION OF IDAHO & LASALLE","30-029-0048","AQS","26","22","20","."
"10/29/2000","24","CO","SHOPKO - KALISPELL_100 YARDS WEST OF INTERSECTION OF IDAHO & LASALLE","30-029-0048","AQS","24","19","9","."
"10/30/2000","58","PM2.5","","30-029-0039","AQS","16","19","20","58"
"10/31/2000","18","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","16","18","15","."
"11/01/2000","19","PM10","Kalispell Flathead Electric","30-029-0047","AQS","18","19","19","."
"11/02/2000","60","PM2.5","Kalispell Flathead Electric","30-029-0047","AQS","17","22","34","60"
"11/03/2000","34","PM10","Kalispell Flathead Electric","30-029-0047","AQS","18","21","34","."
"11/04/2000","26","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","18","26","22","."
"11/05/2000","36","PM2.5","Kalispell Flathead Electric","30-029-0047","AQS","15","22","11","36"
"11/06/2000","29","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","15","29",".","."
"11/07/2000","22","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","16","22",".","."
"11/08/2000","62","PM2.5","Kalispell Flathead Electric","30-029-0047","AQS","19","31","25","62"
"11/09/2000","34","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","16","34","6","."
"11/10/2000","27","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","20","27","13","."
"11/11/2000","79","PM2.5","Kalispell Flathead Electric","30-029-0047","AQS","19","26","32","79"
"11/12/2000","24","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","19","24","23","."
"11/13/2000","29","PM10","","30-029-0039","AQS","25","26","29","."
"11/14/2000","91","PM2.5","","30-029-0039","AQS","20","19","49","91"
"11/15/2000","44","PM10","Kalispell Flathead Electric","30-029-0047","AQS","14","19","44","."
"11/16/2000","34","PM10","Kalispell Flathead Electric","30-029-0047","AQS","18","22","34","."
"11/17/2000","71","PM2.5","","30-029-0039","AQS","16","23","30","71"
"11/18/2000","30","CO","SHOPKO - KALISPELL_100 YARDS WEST OF INTERSECTION OF IDAHO & LASALLE","30-029-0048","AQS","30","26","17","."
"11/19/2000","31","CO","SHOPKO - KALISPELL_100 YARDS WEST OF INTERSECTION OF IDAHO & LASALLE","30-029-0048","AQS","31","22","14","."
"11/20/2000","64","PM2.5","","30-029-0039","AQS","22","26","28","64"
"11/21/2000","22","PM10","Kalispell Flathead Electric","30-029-0047","AQS","19","17","22","."
"11/22/2000","20","PM10","","30-029-0039","AQS","16","15","20","."
"11/23/2000","62","PM2.5","","30-029-0039","AQS","13","18","16","62"
"11/24/2000","24","PM10","","30-029-0039","AQS","24","16","24","."
"11/25/2000","25","CO","SHOPKO - KALISPELL_100 YARDS WEST OF INTERSECTION OF IDAHO & LASALLE","30-029-0048","AQS","25","23","20","."
"11/26/2000","53","PM2.5","","30-029-0039","AQS","23","20","12","53"
"11/27/2000","25","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","14","25","10","."
"11/28/2000","31","PM10","","30-029-0039","AQS","18","26","31","."
"11/29/2000","70","PM2.5","","30-029-0039","AQS","18","24","17","70"
"11/30/2000","32","CO","SHOPKO - KALISPELL_100 YARDS WEST OF INTERSECTION OF IDAHO & LASALLE","30-029-0048","AQS","32","11","25","."
"12/01/2000","26","CO","SHOPKO - KALISPELL_100 YARDS WEST OF INTERSECTION OF IDAHO & LASALLE","30-029-0048","AQS","26","17","22","."
"12/02/2000","74","PM2.5","Kalispell Flathead Electric","30-029-0047","AQS","23","18","20","74"
"12/03/2000","28","CO","SHOPKO - KALISPELL_100 YARDS WEST OF INTERSECTION OF IDAHO & LASALLE","30-029-0048","AQS","28","15","16","."
"12/04/2000","20","CO","SHOPKO - KALISPELL_100 YARDS WEST OF INTERSECTION OF IDAHO & LASALLE","30-029-0048","AQS","20","16","13","."
"12/05/2000","35","PM2.5","Kalispell Flathead Electric","30-029-0047","AQS","20","21","14","35"
"12/06/2000","19","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","17","19","9","."
"12/07/2000","15","PM10","","30-029-0039","AQS","14","14","15","."
"12/08/2000","69","PM2.5","","30-029-0039","AQS","15","14","16","69"
"12/09/2000","29","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","14","29","7","."
"12/10/2000","25","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","10","25","6","."
"12/11/2000","45","PM2.5","Kalispell Flathead Electric","30-029-0047","AQS","20","24","10","45"
"12/12/2000","22","CO","SHOPKO - KALISPELL_100 YARDS WEST OF INTERSECTION OF IDAHO & LASALLE","30-029-0048","AQS","22","21","7","."
"12/13/2000","23","CO","SHOPKO - KALISPELL_100 YARDS WEST OF INTERSECTION OF IDAHO & LASALLE","30-029-0048","AQS","23","19","9","."
"12/14/2000","62","PM2.5","","30-029-0039","AQS","24","17","17","62"
"12/15/2000","26","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","17","26","12","."
"12/16/2000","22","CO","SHOPKO - KALISPELL_100 YARDS WEST OF INTERSECTION OF IDAHO & LASALLE","30-029-0048","AQS","22","16","13","."
"12/17/2000","27","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","20","27","10","24"
"12/18/2000","35","CO","SHOPKO - KALISPELL_100 YARDS WEST OF INTERSECTION OF IDAHO & LASALLE","30-029-0048","AQS","35","26","17","."
"12/19/2000","49","CO","SHOPKO - KALISPELL_100 YARDS WEST OF INTERSECTION OF IDAHO & LASALLE","30-029-0048","AQS","49","26","11","."
"12/20/2000","86","PM2.5","","30-029-0039","AQS","49","18","34","86"
"12/21/2000","26","CO","SHOPKO - KALISPELL_100 YARDS WEST OF INTERSECTION OF IDAHO & LASALLE","30-029-0048","AQS","26","24","9","."
"12/22/2000","25","CO","SHOPKO - KALISPELL_100 YARDS WEST OF INTERSECTION OF IDAHO & LASALLE","30-029-0048","AQS","25","18","9","."
"12/23/2000","52","PM2.5","Kalispell Flathead Electric","30-029-0047","AQS","33","11","12","52"
"12/24/2000","25","CO","SHOPKO - KALISPELL_100 YARDS WEST OF INTERSECTION OF IDAHO & LASALLE","30-029-0048","AQS","25","13","12","."
"12/25/2000","19","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","15","19","15","."
"12/26/2000","59","PM2.5","Kalispell Flathead Electric","30-029-0047","AQS","33","14","18","59"
"12/27/2000","49","CO","SHOPKO - KALISPELL_100 YARDS WEST OF INTERSECTION OF IDAHO & LASALLE","30-029-0048","AQS","49","15","14","."
"12/28/2000","44","CO","SHOPKO - KALISPELL_100 YARDS WEST OF INTERSECTION OF IDAHO & LASALLE","30-029-0048","AQS","44","12","17","."
"12/29/2000","63","PM2.5","Kalispell Flathead Electric","30-029-0047","AQS","31","15","21","63"
"12/30/2000","23","CO","SHOPKO - KALISPELL_100 YARDS WEST OF INTERSECTION OF IDAHO & LASALLE","30-029-0048","AQS","23","11","10","."
"12/31/2000","20","CO","SHOPKO - KALISPELL_100 YARDS WEST OF INTERSECTION OF IDAHO & LASALLE","30-029-0048","AQS","20",".","8","."
